5	a	bacterial	or	viral	infection	at1	jj	cc	jj	nn1
54	The	bottom	line	is	this	at	jj	nn1	vbz	dd1
44	the	bottom	line	is	this	at	jj	nn1	vbz	dd1
14	The	bottom	line	is	to	at	jj	nn1	vbz	to
6	the	bottom	line	is	to	at	jj	nn1	vbz	to
36	the	bottom	line	is	we	at	jj	nn1	vbz	ppis2
36	The	bottom	line	is	we	at	jj	nn1	vbz	ppis2
9	The	bottom	line	is	what	at	jj	nn1	vbz	ddq
8	the	bottom	line	is	what	at	jj	nn1	vbz	ddq
20	The	bottom	line	is	you	at	jj	nn1	vbz	ppy
19	the	bottom	line	is	you	at	jj	nn1	vbz	ppy
8	the	bottom	line	of	a	at	jj	nn1	io	at1
6	the	bottom	line	of	all	at	jj	nn1	io	db
5	the	bottom	line	of	it	at	jj	nn1	io	pph1
22	the	bottom	line	of	the	at	jj	nn1	io	at
8	The	bottom	line	of	the	at	jj	nn1	io	at
5	the	bottom	line	of	their	at	jj	nn1	io	appge
10	the	bottom	line	of	this	at	jj	nn1	io	dd1
6	The	bottom	line	of	this	at	jj	nn1	io	dd1
6	the	bottom	line	of	what	at	jj	nn1	io	ddq
5	the	bottom	line	on	a	at	jj	nn1	ii	at1
8	the	bottom	line	on	the	at	jj	nn1	ii	at
12	the	bottom	line	on	this	at	jj	nn1	ii	dd1
6	The	bottom	line	seems	to	at	jj	nn1	vvz	to
5	The	bottom	line	to	all	at	jj	nn1	ii	db
20	The	bottom	line	was	that	at	jj	nn1	vbdz	cst
13	the	bottom	line	was	that	at	jj	nn1	vbdz	cst
22	the	bottom	part	of	the	at	jj	nn1	io	at
9	the	bottom	portion	of	the	at	jj	nn1	io	at
10	the	bottom	right	corner	of	at	jj	jj	nn1	io
7	the	bottom	right	of	the	at	jj	nn1	io	at
6	the	bottom	row	of	the	at	jj	nn1	io	at
24	the	bottom	rung	of	the	at	jj	nn1	io	at
18	the	bottom	rungs	of	the	at	jj	nn2	io	at
21	the	bottom	shelf	of	the	at	jj	nn1	io	at
14	the	bottom	side	of	the	at	jj	nn1	io	at
10	the	bottom	step	of	the	at	jj	nn1	io	at
26	the	brave	men	and	women	at	jj	nn2	cc	nn2
63	the	brave	new	world	of	at	jj	jj	nn1	io
8	the	breakaway	republic	of	Chechnya	at	jj	nn1	io	np1
5	the	breakaway	republic	of	Croatia	at	jj	nn1	io	np1
6	the	brief	history	of	the	at	jj	nn1	io	at
6	The	Brief	Wondrous	Life	of	at	jj	jj	nn1	io
7	the	bright	blue	of	the	at	jj	nn1	io	at
6	the	bright	colors	of	the	at	jj	nn2	io	at
7	the	bright	glow	of	the	at	jj	nn1	io	at
7	the	bright	light	of	a	at	jj	nn1	io	at1
13	the	bright	light	of	day	at	jj	nn1	io	nnt1
17	the	bright	light	of	the	at	jj	nn1	io	at
5	the	bright	lights	and	the	at	jj	nn2	cc	at
5	the	bright	lights	of	Broadway	at	jj	nn2	io	np1
31	the	bright	lights	of	the	at	jj	nn2	io	at
8	the	bright	side	of	life	at	jj	nn1	io	nn1
8	the	bright	side	of	the	at	jj	nn1	io	at
6	the	bright	side	of	things	at	jj	nn1	io	nn2
5	the	bright	surface	of	the	at	jj	nn1	io	at
7	the	brilliant	light	of	the	at	jj	nn1	io	at
5	the	British	administration	center	in	at	jj	nn1	nn1	ii
7	the	British	ambassador	to	the	at	jj	nn1	ii	at
5	the	British	and	American	armies	at	jj	cc	jj	nn2
35	the	British	and	Irish	governments	at	jj	cc	jj	nn2
5	The	British	and	Irish	governments	at	jj	cc	jj	nn2
5	the	British	Antarctic	Survey	in	at	jj	jj	nn1	ii
5	the	British	army	in	the	at	jj	nn1	ii	at
5	the	British	Dragon	Advisory	Committee	at	jj	nn1	jj	nn1
6	the	British	equivalent	of	the	at	jj	nn1	io	at
14	the	British	government	and	the	at	jj	nn1	cc	at
5	the	British	government	has	been	at	jj	nn1	vhz	vbn
16	The	British	government	has	learned	at	jj	nn1	vhz	vvn
7	the	British	House	of	Commons	at	jj	nn1	io	np
5	the	British	medical	journal	Lancet	at	jj	jj	nn1	np1
6	the	British	medical	journal	The	at	jj	jj	nn1	at
6	the	British	Museum	in	London	at	jj	nn1	ii	np1
13	the	British	National	Health	Service	at	jj	jj	nn1	nn1
7	the	British	newspaper	The	Guardian	at	jj	nn1	at	nn1
5	the	British	Prime	Minister	Tony	at	jj	jj	nn1	np1
6	the	British	public	and	the	at	jj	nn1	cc	at
6	the	British	secretary	of	state	at	jj	nn1	io	nn1
6	the	British	side	of	the	at	jj	nn1	io	at
5	the	broad	base	of	the	at	jj	nn1	io	at
5	the	broad	center	of	the	at	jj	nn1	io	at
5	the	broad	description	of	contemporary	at	jj	nn1	io	jj
11	the	broad	expanse	of	the	at	jj	nn1	io	at
6	the	broad	outlines	of	a	at	jj	nn2	io	at1
14	the	broad	outlines	of	the	at	jj	nn2	io	at
5	The	broad	outlines	of	the	at	jj	nn2	io	at
5	the	broad	purpose	of	the	at	jj	nn1	io	at
6	the	broad	scope	of	the	at	jj	nn1	io	at
7	the	broad	sense	of	the	at	jj	nn1	io	at
7	the	broad	side	of	a	at	jj	nn1	io	at1
8	the	broad	sweep	of	history	at	jj	nn1	io	nn1
7	the	broken	glass	on	the	at	jj	nn1	ii	at
5	the	Broward	County	school	district	at	jj	nn1	nn1	nn1
5	the	brown	skin	of	her	at	jj	nn1	io	appge
8	the	browned	bits	from	the	at	jj	nn2	ii	at
12	the	brutal	murder	of	a	at	jj	nn1	io	at1
7	the	brutal	rape	and	murder	at	jj	nn1	cc	nn1
5	the	burning	rays	of	the	at	jj	nn2	io	at
5	the	Bush-era	tax	cuts	for	at	jj	nn1	vvz	if
5	the	Center	for	Biological	Diversity	at	nn1	if	jj	nn1
7	the	chemical	and	biological	weapons	at	nn1	cc	jj	nn2
17	the	City	of	Brotherly	Love	at	nn1	io	jj	nn1
5	the	city	of	brotherly	love	at	nn1	io	jj	nn1
6	the	Comprehensive	Test	of	Basic	at	jj	nn1	io	jj
8	the	conduct	of	bilateral	relations	at	nn1	io	jj	nn2
9	the	Congressional	Black	Caucus	and	at	jj	jj	nn1	cc
6	the	Congressional	Black	Caucus	has	at	jj	jj	nn1	vhz
9	the	conservation	of	biological	diversity	at	nn1	io	jj	nn1
9	the	Convention	on	Biological	Diversity	at	nn1	ii	jj	nn1
10	The	dates	in	bold	type	at	nn2	ii	jj	nn1
5	the	deep	blue	waters	of	at	jj	jj	nn2	io
6	the	delivery	of	bad	news	at	nn1	io	jj	nn1
11	the	Department	of	Biological	Sciences	at	nn1	io	jj	nn2
9	the	Dynamic	Indicators	of	Basic	at	jj	nn2	io	jj
38	the	era	of	big	government	at	nn1	io	jj	nn1
18	The	era	of	big	government	at	nn1	io	jj	nn1
8	the	existence	of	black	holes	at	nn1	io	jj	nn2
18	the	few	bright	spots	in	at	da2	jj	nn2	ii
7	the	first	balanced	budget	in	at	md	jj	nn1	ii
5	the	First	Baptist	Church	in	at	md	jj	nn1	ii
11	the	first	big	test	of	at	md	jj	nn1	io
5	the	first	big	wave	of	at	md	jj	nn1	io
5	the	first	black	coach	to	at	md	jj	nn1	to
10	the	first	black	head	coach	at	md	jj	jj	nn1
8	the	first	Black	head	coach	at	md	jj	jj	nn1
8	the	first	black	heavyweight	champion	at	md	jj	nn1	nn1
28	the	first	black	man	to	at	md	jj	nn1	to
12	the	first	Black	man	to	at	md	jj	nn1	to
5	the	first	black	mayor	in	at	md	jj	nn1	ii
16	the	first	Black	mayor	of	at	md	jj	nn1	io
12	the	first	black	mayor	of	at	md	jj	nn1	io
10	the	first	black	member	of	at	md	jj	nn1	io
7	the	first	black	person	to	at	md	jj	nn1	to
12	the	first	black	player	in	at	md	jj	nn1	ii
6	the	first	black	president	in	at	md	jj	nn1	ii
16	the	first	black	president	of	at	md	jj	nn1	io
6	the	first	Black	president	of	at	md	jj	nn1	io
8	the	first	black	student	to	at	md	jj	nn1	to
6	the	first	black	woman	elected	at	md	jj	nn1	vvn
5	the	first	Black	woman	elected	at	md	jj	nn1	vvn
6	the	first	Black	woman	in	at	md	jj	nn1	ii
6	the	first	black	woman	in	at	md	jj	nn1	ii
70	the	first	Black	woman	to	at	md	jj	nn1	to
32	the	first	black	woman	to	at	md	jj	nn1	to
8	the	former	British	colony	of	at	da	jj	nn1	io
5	the	former	British	prime	minister	at	da	jj	jj	nn1
7	the	four	basic	food	groups	at	mc	jj	nn1	nn2
13	the	four	behavioral	clusters	and	at	mc	jj	nn2	cc
5	the	French	and	British	governments	at	nn1	cc	jj	nn2
19	the	front	and	back	doors	at	nn1	cc	jj	nn2
5	the	good	and	bad	times	at	jj	cc	jj	nnt2
5	the	good	times	and	bad	at	jj	nnt2	cc	jj
10	The	Great	Black	Migration	and	at	jj	jj	nn1	cc
5	the	growing	presence	of	Black	at	jj	nn1	io	jj
7	the	historically	black	colleges	and	at	rr	jj	nn2	cc
6	The	IBM	Blue	Logic	core	at	np1	jj	nn1	nn1
12	the	influence	of	big	money	at	nn1	io	jj	nn1
5	the	interests	of	big	business	at	nn2	io	jj	nn1
6	the	international	laws	of	belligerent	at	jj	nn2	io	jj
5	the	Irish	and	British	governments	at	jj	cc	jj	nn2
11	the	league	in	blocked	shots	at	nn1	ii	jj	nn2
5	the	light	brown	apple	moth	at	jj	jj	nn1	nn1
7	the	loss	of	biological	diversity	at	nn1	io	jj	nn1
5	the	majority	of	black	people	at	nn1	io	jj	nn
7	the	Missouri	Botanical	Garden	in	at	np1	jj	nn1	ii
5	the	most	basic	element	of	at	rgt	jj	nn1	io
9	the	most	basic	elements	of	at	rgt	jj	nn2	io
8	the	most	basic	form	of	at	rgt	jj	nn1	io
7	the	most	basic	information	about	at	rgt	jj	nn1	ii
7	the	most	basic	level	of	at	rgt	jj	nn1	io
5	the	most	basic	principle	of	at	rgt	jj	nn1	io
8	the	most	basic	questions	about	at	rgt	jj	nn2	ii
6	the	most	basic	rule	of	at	rgt	jj	nn1	io
5	the	most	basic	rules	of	at	rgt	jj	nn2	io
6	the	most	basic	tenets	of	at	rgt	jj	nn2	io
5	the	most	basic	type	of	at	rgt	jj	nn1	io
11	the	most	beautiful	cities	in	at	rgt	jj	nn2	ii
19	the	most	beautiful	city	in	at	rgt	jj	nn1	ii
6	the	most	beautiful	girl	he	at	rgt	jj	nn1	pphs1
5	the	most	beautiful	girl	I	at	rgt	jj	nn1	ppis1
24	the	most	beautiful	girl	in	at	rgt	jj	nn1	ii
5	The	Most	Beautiful	Girl	in	at	rgt	jj	nn1	ii
6	the	most	beautiful	man	in	at	rgt	jj	nn1	ii
14	the	most	beautiful	part	of	at	rgt	jj	nn1	io
8	the	most	beautiful	parts	of	at	rgt	jj	nn2	io
5	the	most	beautiful	person	I	at	rgt	jj	nn1	ppis1
5	the	most	beautiful	person	in	at	rgt	jj	nn1	ii
15	the	most	beautiful	place	I	at	rgt	jj	nn1	ppis1
19	the	most	beautiful	place	in	at	rgt	jj	nn1	ii
12	the	most	beautiful	place	on	at	rgt	jj	nn1	ii
13	the	most	beautiful	places	in	at	rgt	jj	nn2	ii
12	the	most	beautiful	places	on	at	rgt	jj	nn2	ii
6	the	most	beautiful	scenery	in	at	rgt	jj	nn1	ii
6	the	most	beautiful	sight	in	at	rgt	jj	nn1	ii
5	the	most	beautiful	thing	he	at	rgt	jj	nn1	pphs1
31	the	most	beautiful	thing	I	at	rgt	jj	nn1	ppis1
7	the	most	beautiful	thing	in	at	rgt	jj	nn1	ii
6	the	most	beautiful	thing	that	at	rgt	jj	nn1	cst
5	the	most	beautiful	thing	you	at	rgt	jj	nn1	ppy
6	the	most	beautiful	things	I	at	rgt	jj	nn2	ppis1
6	the	most	beautiful	things	in	at	rgt	jj	nn2	ii
5	the	most	beautiful	time	of	at	rgt	jj	nnt1	io
5	the	most	beautiful	town	in	at	rgt	jj	nn1	ii
15	the	most	beautiful	woman	he	at	rgt	jj	nn1	pphs1
39	the	most	beautiful	woman	I	at	rgt	jj	nn1	ppis1
78	the	most	beautiful	woman	in	at	rgt	jj	nn1	ii
11	The	most	beautiful	woman	in	at	rgt	jj	nn1	ii
8	the	most	beautiful	woman	on	at	rgt	jj	nn1	ii
10	the	most	beautiful	women	I	at	rgt	jj	nn2	ppis1
33	the	most	beautiful	women	in	at	rgt	jj	nn2	ii
7	the	most	blatant	example	of	at	rgt	jj	nn1	io
5	the	most	powerful	black	man	at	rgt	jj	jj	nn1
14	the	National	Association	of	Black	at	jj	nn1	io	jj
6	the	National	Black	Chamber	of	at	jj	jj	nn1	io
10	the	National	Black	Child	Development	at	jj	jj	nn1	nn1
9	the	National	Conference	of	Black	at	jj	nn1	io	jj
5	the	National	Conference	of	Brazilian	at	jj	nn1	io	jj
12	the	National	Organization	of	Black	at	jj	nn1	io	jj
10	the	National	Society	of	Black	at	jj	nn1	io	jj
20	the	National	Tropical	Botanical	Garden	at	jj	jj	jj	nn1
10	the	New	Black	Panther	Party	at	jj	jj	nn1	nn1
57	the	New	York	Botanical	Garden	at	np1	np1	jj	nn1
6	the	New	York	Botanical	Gardens	at	np1	np1	jj	nn2
5	the	next	big	step	in	at	md	jj	nn1	ii
33	the	next	big	thing	in	at	md	jj	nn1	ii
7	the	North	American	Benthological	Society	at	np1	jj	jj	nn1
20	the	number	of	black	students	at	nn1	io	jj	nn2
5	the	number	of	Black	students	at	nn1	io	jj	nn2
5	the	number	of	black-owned	firms	at	nn1	io	jj	nn2
5	the	number	of	blank	sectors	at	nn1	io	jj	nn2
5	the	numbers	of	black	students	at	nn2	io	jj	nn2
5	The	one	bright	spot	in	at	mc1	jj	nn1	ii
7	the	only	black	family	in	at	jj	jj	nn1	ii
7	the	only	black	man	in	at	jj	jj	nn1	ii
5	the	only	black	man	on	at	jj	jj	nn1	ii
7	the	only	black	member	of	at	jj	jj	nn1	io
11	the	only	black	person	in	at	jj	jj	nn1	ii
7	the	only	bright	spot	in	at	jj	jj	nn1	ii
5	The	only	bright	spot	was	at	jj	jj	nn1	vbdz
5	the	other	big	oil	companies	at	jj	jj	nn1	nn2
5	the	other	big	story	of	at	jj	jj	nn1	io
10	the	percentage	of	black	students	at	nn1	io	jj	nn2
5	The	percentages	of	bilingual	teacher	at	nn2	io	jj	nn1
9	the	physical	and	biological	sciences	at	jj	cc	jj	nn2
9	the	pot	of	boiling	water	at	nn1	io	jj	nn1
5	the	proportion	of	black	families	at	nn1	io	jj	nn2
5	the	proportion	of	black	students	at	nn1	io	jj	nn2
5	the	protection	of	biological	diversity	at	nn1	io	jj	nn1
5	the	quality	of	bottled	water	at	nn1	io	jj	nn1
9	The	quick	brown	fox	jumped	at	jj	jj	nn1	vvd
5	The	real	bottom	line	is	at	jj	jj	nn1	vbz
5	The	red	and	blue	lights	at	nn1	cc	jj	nn2
5	the	rights	of	biological	parents	at	nn2	io	jj	nn2
5	the	role	of	big	sister	at	nn1	io	jj	nn1
8	the	safest	big	city	in	at	jjt	jj	nn1	ii
5	The	Second	Baptist	baseball	team	at	md	jj	nn1	nn1
6	The	Second	Baptist	football	team	at	md	jj	nn1	nn1
6	the	smell	of	burning	flesh	at	nn1	io	jj	nn1
5	the	smell	of	burning	leaves	at	nn1	io	jj	nn2
6	the	so-called	blue	wall	of	at	jj	jj	nn1	io
15	the	social	and	behavioral	sciences	at	jj	cc	jj	nn2
9	the	Society	of	Biblical	Literature	at	nn1	io	jj	nn1
18	The	Souls	of	Black	Folk	at	nn2	io	jj	nn
6	the	stench	of	burning	flesh	at	nn1	io	jj	nn1
9	the	students	with	behavioral	disorders	at	nn2	iw	jj	nn2
8	the	supermassive	black	hole	at	at	jj	jj	nn1	ii
5	the	threat	of	biological	weapons	at	nn1	io	jj	nn2
16	the	top	and	bottom	edges	at	nn1	cc	jj	nn2
8	the	top	and	bottom	rails	at	nn1	cc	jj	nn2
6	the	top	and	bottom	surfaces	at	nn1	cc	jj	nn2
5	the	Trail	of	Broken	Treaties	at	nn1	io	jj	nn2
5	the	two	basic	purposes	of	at	mc	jj	nn2	io
5	the	U.S.	and	British	embassies	at	np1	cc	jj	nn2
6	the	use	of	biological	weapons	at	nn1	io	jj	nn2
8	the	use	of	bioptic	telescopes	at	nn1	io	jj	nn2
5	the	vast	majority	of	black	at	jj	nn1	io	jj
5	theaters	and	two	broadcast	studios	nn2	cc	mc	jj	nn2
5	their	bare	feet	on	the	appge	jj	nn2	ii	at
6	their	biological	mother	and	father	appge	jj	nn1	cc	nn1
6	them	on	the	big	screen	ppho2	ii	at	jj	nn1
7	them	on	the	big	tests	ppho2	ii	at	jj	nn2
12	them	on	the	black	market	ppho2	ii	at	jj	nn1
5	them	with	my	bare	hands	ppho2	iw	appge	jj	nn2
9	there	are	big	differences	between	ex	vbr	jj	nn2	ii
5	There	are	big	differences	between	ex	vbr	jj	nn2	ii
9	there	are	some	bright	spots	ex	vbr	dd	jj	nn2
6	There	are	three	basic	types	ex	vbr	mc	jj	nn2
5	There	are	two	basic	approaches	ex	vbr	mc	jj	nn2
5	There	are	two	basic	kinds	ex	vbr	mc	jj	nn2
24	There	are	two	basic	types	ex	vbr	mc	jj	nn2
6	there	are	two	basic	types	ex	vbr	mc	jj	nn2
16	There	are	two	basic	ways	ex	vbr	mc	jj	nn2
5	there	are	two	basic	ways	ex	vbr	mc	jj	nn2
6	there	is	a	basic	difference	ex	vbz	at1	jj	nn1
59	there	is	a	big	difference	ex	vbz	at1	jj	nn1
53	There	is	a	big	difference	ex	vbz	at1	jj	nn1
5	there	is	a	big	hole	ex	vbz	at1	jj	nn1
5	there	is	a	big	question	ex	vbz	at1	jj	nn1
5	There	is	a	big	question	ex	vbz	at1	jj	nn1
8	there	is	a	bright	side	ex	vbz	at1	jj	nn1
9	there	is	a	broad	consensus	ex	vbz	at1	jj	nn1
5	there	is	broad	agreement	on	ex	vbz	jj	nn1	ii
8	there	is	one	big	difference	ex	vbz	mc1	jj	nn1
8	There	was	a	big	crowd	ex	vbdz	at1	jj	nn1
5	there	was	a	big	crowd	ex	vbdz	at1	jj	nn1
7	There	was	a	big	debate	ex	vbdz	at1	jj	nn1
8	there	was	a	big	difference	ex	vbdz	at1	jj	nn1
5	there	was	a	big	fight	ex	vbdz	at1	jj	nn1
5	there	was	a	big	gap	ex	vbdz	at1	jj	nn1
7	there	was	a	big	party	ex	vbdz	at1	jj	nn1
5	there	was	a	big	push	ex	vbdz	at1	jj	nn1
6	there	was	a	black	man	ex	vbdz	at1	jj	nn1
5	There	was	a	brief	moment	ex	vbdz	at1	jj	nn1
17	There	was	a	brief	pause	ex	vbdz	at1	jj	nn1
8	There	was	a	brief	period	ex	vbdz	at1	jj	nn1
22	There	was	a	brief	silence	ex	vbdz	at1	jj	nn1
7	there	was	bad	blood	between	ex	vbdz	jj	nn1	ii
5	there	was	big	crowds	of	ex	vbdz	jj	nn2	io
5	there	was	bulletproof	evidence	of	ex	vbdz	jj	nn1	io
7	There	was	more	bad	news	ex	vbdz	rgr	jj	nn1
6	there	was	more	bad	news	ex	vbdz	rgr	jj	nn1
10	these	brave	men	and	women	dd2	jj	nn2	cc	nn2
9	they	made	a	big	deal	pphs2	vvd	at1	jj	nn1
6	they	made	a	big	mistake	pphs2	vvd	at1	jj	nn1
5	they	want	a	balanced	budget	pphs2	vv0	at1	jj	nn1
5	they	were	the	bad	guys	pphs2	vbdr	at	jj	nn2
52	thing	or	a	bad	thing	nn1	cc	at1	jj	nn1
6	things	in	a	big	way	nn2	ii	at1	jj	nn1
6	things	make	a	big	difference	nn2	vv0	at1	jj	nn1
13	think	a	big	part	of	vv0	at1	jj	nn1	io
9	think	the	big	question	is	vv0	at	jj	nn1	vbz
8	think	the	bottom	line	here	vv0	at	jj	nn1	rl
70	think	the	bottom	line	is	vv0	at	jj	nn1	vbz
5	this	as	a	bad	sign	dd1	ii	at1	jj	nn1
9	this	brave	new	world	of	dd1	jj	jj	nn1	io
8	this	in	a	big	way	dd1	ii	at1	jj	nn1
24	this	is	a	bad	idea	dd1	vbz	at1	jj	nn1
9	This	is	a	bad	idea	dd1	vbz	at1	jj	nn1
5	this	is	a	bad	sign	dd1	vbz	at1	jj	nn1
17	this	is	a	bad	thing	dd1	vbz	at1	jj	nn1
5	This	is	a	bad	thing	dd1	vbz	at1	jj	nn1
18	this	is	a	bad	time	dd1	vbz	at1	jj	nnt1
7	This	is	a	bad	time	dd1	vbz	at1	jj	nnt1
5	This	is	a	beautiful	place	dd1	vbz	at1	jj	nn1
6	This	is	a	big	change	dd1	vbz	at1	jj	nn1
8	this	is	a	big	city	dd1	vbz	at1	jj	nn1
5	This	is	a	big	city	dd1	vbz	at1	jj	nn1
7	This	is	a	big	country	dd1	vbz	at1	jj	nn1
8	This	is	a	big	day	dd1	vbz	at1	jj	nnt1
8	this	is	a	big	day	dd1	vbz	at1	jj	nnt1
41	this	is	a	big	deal	dd1	vbz	at1	jj	nn1
34	This	is	a	big	deal	dd1	vbz	at1	jj	nn1
5	This	is	a	big	house	dd1	vbz	at1	jj	nn1
20	this	is	a	big	issue	dd1	vbz	at1	jj	nn1
11	This	is	a	big	issue	dd1	vbz	at1	jj	nn1
9	This	is	a	big	mistake	dd1	vbz	at1	jj	nn1
5	This	is	a	big	part	dd1	vbz	at1	jj	nn1
18	This	is	a	big	problem	dd1	vbz	at1	jj	nn1
15	this	is	a	big	problem	dd1	vbz	at1	jj	nn1
5	this	is	a	big	question	dd1	vbz	at1	jj	nn1
15	this	is	a	big	step	dd1	vbz	at1	jj	nn1
9	This	is	a	big	step	dd1	vbz	at1	jj	nn1
5	This	is	a	big	surprise	dd1	vbz	at1	jj	nn1
5	This	is	a	big	thing	dd1	vbz	at1	jj	nn1
5	this	is	a	big	thing	dd1	vbz	at1	jj	nn1
5	this	is	a	big	victory	dd1	vbz	at1	jj	nn1
5	This	is	a	big	week	dd1	vbz	at1	jj	nnt1
10	This	is	a	big	win	dd1	vbz	at1	jj	nn1
15	This	is	bad	news	for	dd1	vbz	jj	nn1	if
10	this	is	no	big	deal	dd1	vbz	at	jj	nn1
8	This	is	the	big	leagues	dd1	vbz	at	jj	nn2
5	This	is	the	big	problem	dd1	vbz	at	jj	nn1
8	this	is	the	big	question	dd1	vbz	at	jj	nn1
5	This	is	THE	BIG	STORY	dd1	vbz	at	jj	nn1
5	this	is	the	big	time	dd1	vbz	at	jj	nnt1
6	This	is	the	bottom	line	dd1	vbz	at	jj	nn1
5	this	is	the	bottom	line	dd1	vbz	at	jj	nn1
5	This	is	your	big	chance	dd1	vbz	appge	jj	nn1
6	this	really	a	big	deal	dd1	rr	at1	jj	nn1
15	this	was	a	bad	idea	dd1	vbdz	at1	jj	nn1
6	this	was	a	bad	thing	dd1	vbdz	at1	jj	nn1
9	this	was	a	big	deal	dd1	vbdz	at1	jj	nn1
7	This	was	a	big	deal	dd1	vbdz	at1	jj	nn1
5	this	was	a	big	mistake	dd1	vbdz	at1	jj	nn1
5	those	best-selling	novels	about	Italian	dd2	jj	nn2	ii	jj
7	those	brave	men	and	women	dd2	jj	nn2	cc	nn2
5	three	basic	clusters	of	human	mc	jj	nn2	io	jj
6	three	broken	ribs	and	a	mc	jj	nn2	cc	at1
5	through	a	broad	range	of	ii	at1	jj	nn1	io
5	through	a	very	bad	period	ii	at1	rg	jj	nn1
29	through	good	times	and	bad	ii	jj	nnt2	cc	jj
6	through	his	thick	black	hair	ii	appge	jj	jj	nn1
5	through	the	bare	branches	of	ii	at	jj	nn2	io
5	through	the	big	front	window	ii	at	jj	jj	nn1
5	through	the	bottom	half	of	ii	at	jj	nn1	io
9	throw	good	money	after	bad	vvi	jj	nn1	ii	jj
23	throwing	good	money	after	bad	vvg	jj	nn1	ii	jj
10	times	and	the	bad	times	nnt2	cc	at	jj	nnt2
12	to	a	balanced	budget	and	ii	at1	jj	nn1	cc
8	to	a	balanced	budget	by	ii	at1	jj	nn1	ii
14	to	a	balanced	budget	in	ii	at1	jj	nn1	ii
5	to	a	blank	sheet	of	ii	at1	jj	nn1	io
12	to	a	broad	array	of	ii	at1	jj	nn1	io
5	to	a	broad	base	of	ii	at1	jj	nn1	io
5	to	a	broad	class	of	ii	at1	jj	nn1	io
66	to	a	broad	range	of	ii	at1	jj	nn1	io
5	to	a	broad	range	of	ii22	at1	jj	nn1	io
5	to	a	broad	set	of	ii	at1	jj	nn1	io
24	to	a	broad	spectrum	of	ii	at1	jj	nn1	io
6	to	a	broad	swath	of	ii	at1	jj	nn1	io
5	to	a	very	bad	start	ii	at1	rg	jj	nn1
12	to	achieve	a	balanced	budget	to	vvi	at1	jj	nn1
5	to	answer	the	big	question	to	vvi	at	jj	nn1
5	to	basic	safety	rules	can	ii	jj	nn1	nn2	vm
7	to	be	a	bad	day	to	vbi	at1	jj	nnt1
8	to	be	a	bad	guy	to	vbi	at1	jj	nn1
7	to	be	a	bad	idea	to	vbi	at1	jj	nn1
7	to	be	a	bad	omen	to	vbi	at1	jj	nn1
15	to	be	a	beautiful	day	to	vbi	at1	jj	nnt1
5	to	be	a	beautiful	woman	to	vbi	at1	jj	nn1
8	to	be	a	big	boy	to	vbi	at1	jj	nn1
6	to	be	a	big	brother	to	vbi	at1	jj	nn1
11	to	be	a	big	challenge	to	vbi	at1	jj	nn1
10	to	be	a	big	change	to	vbi	at1	jj	nn1
5	to	be	a	big	day	to	vbi	at1	jj	nnt1
22	to	be	a	big	deal	to	vbi	at1	jj	nn1
5	to	be	a	big	difference	to	vbi	at1	jj	nn1
5	to	be	a	big	draw	to	vbi	at1	jj	nn1
12	to	be	a	big	factor	to	vbi	at1	jj	nn1
6	to	be	a	big	fan	to	vbi	at1	jj	nn1
7	to	be	a	big	fight	to	vbi	at1	jj	nn1
5	to	be	a	big	fish	to	vbi	at1	jj	nn
8	to	be	a	big	girl	to	vbi	at1	jj	nn1
6	to	be	a	big	help	to	vbi	at1	jj	nn1
18	to	be	a	big	hit	to	vbi	at1	jj	nn1
34	to	be	a	big	issue	to	vbi	at1	jj	nn1
5	to	be	a	big	job	to	vbi	at1	jj	nn1
9	to	be	a	big	man	to	vbi	at1	jj	nn1
5	to	be	a	big	mistake	to	vbi	at1	jj	nn1
5	to	be	a	big	night	to	vbi	at1	jj	nnt1
28	to	be	a	big	part	to	vbi	at1	jj	nn1
11	to	be	a	big	player	to	vbi	at1	jj	nn1
31	to	be	a	big	problem	to	vbi	at1	jj	nn1
5	to	be	a	big	production	to	vbi	at1	jj	nn1
5	to	be	a	big	seller	to	vbi	at1	jj	nn1
10	to	be	a	big	shot	to	vbi	at1	jj	nn1
18	to	be	a	big	star	to	vbi	at1	jj	nn1
14	to	be	a	big	story	to	vbi	at1	jj	nn1
9	to	be	a	big	success	to	vbi	at1	jj	nn1
5	to	be	a	big	surprise	to	vbi	at1	jj	nn1
7	to	be	a	big	thing	to	vbi	at1	jj	nn1
5	to	be	a	big	winner	to	vbi	at1	jj	nn1
10	to	be	a	big	year	to	vbi	at1	jj	nnt1
7	to	be	a	bipartisan	effort	to	vbi	at1	jj	nn1
21	to	be	a	black	man	to	vbi	at1	jj	nn1
9	to	be	a	black	person	to	vbi	at1	jj	nn1
6	to	be	a	bumpy	ride	to	vbi	at1	jj	nn1
7	to	be	a	busy	day	to	vbi	at1	jj	nnt1
8	to	be	bad	news	for	to	vbi	jj	nn1	if
5	to	be	in	bad	shape	to	vbi	ii	jj	nn1
18	to	be	in	big	trouble	to	vbi	ii	jj	nn1
30	to	be	the	bad	guy	to	vbi	at	jj	nn1
5	to	be	the	bad	guys	to	vbi	at	jj	nn2
7	to	be	the	big	issue	to	vbi	at	jj	nn1
5	to	be	the	big	man	to	vbi	at	jj	nn1
5	to	be	the	big	winner	to	vbi	at	jj	nn1
5	to	be	the	bottom	line	to	vbi	at	jj	nn1
